	Unnamed: 0	gene_id	gene_type	logFC	AveExpr
18041	9282	MTERF4	protein_coding	-0.004483476	6.142135771
18042	4765	LEFTY3P	processed_pseudogene	-0.007421545	6.006938141
18043	274	PARK7	protein_coding	-0.005772598	2.690528326
18044	3536	SNHG28	lincRNA	0.008429468	2.848332841
18045	10868	ABHD10	protein_coding	0.005205109	3.785427698
18046	12928	RNU7-11P	snRNA	0.027283067	6.026525568
18047	15463	INTS6P1	processed_pseudogene	0.019216751	6.542275538
18048	12318	ENSG00000213358	unprocessed_pseudogene	-0.007792905	5.455821641
18049	16421	NREP	protein_coding	-0.008485638	4.329194797
18050	5801	PPP1CB	protein_coding	0.015897192	6.626667933
18051	18052	SUMO2P13	processed_pseudogene	0.010265826	4.069846616
18052	10549	ENPP7P2	unprocessed_pseudogene	0.033132169	4.035213482
18053	5598	TTC32-DT	bidirectional_promoter_lncRNA	0.025179268	5.63022929
18054	370	EXOSC10	protein_coding	-0.0029822	4.872573542
18055	15173	ENSG00000249199	lincRNA	0.032051067	7.29630666
18056	5740	ENSG00000272148	antisense	-0.005610766	3.63374902
18057	15504	PRELID3BP4	processed_pseudogene	-0.028684625	3.577594804
18058	17859	ENSG00000270695	processed_pseudogene	-0.001139329	7.724811407
18059	359	RN7SL614P	misc_RNA	-0.001113993	2.09414114
18060	18384	GPR53P	unprocessed_pseudogene	-0.007547583	5.2847368
18061	10896	NEPRO-AS1	antisense	0.011118351	5.789055304
18062	3688	ENSG00000269887	sense_intronic	-0.007156901	4.71590982
18063	11819	ENSG00000270096	antisense	0.032063258	5.316838042
18064	7537	ENSG00000228471	processed_pseudogene	-0.001420346	6.124116581
18065	7901	LINC01876	lincRNA	0.036425442	4.305184963
18066	18769	ENSG00000272374	lincRNA	0.022375195	5.718019433
18067	8719	MYL1	protein_coding	-0.006284179	6.500439224
18068	11721	C3orf80	protein_coding	-0.023745975	3.529246342
18069	3012	7SK	misc_RNA	-0.001677628	4.68031057
18070	13264	ENSG00000279464	TEC	0.010579761	4.891589941
18071	7315	SLC20A1	protein_coding	-0.03541669	5.184669665
18072	13772	SLC39A8	protein_coding	0.007120107	5.14413693
18073	1417	TMEM53	protein_coding	-0.02065917	5.033684942
18074	12026	SNORA63D	snoRNA	-0.005081622	4.623364078
18075	6869	ENSG00000275490	unprocessed_pseudogene	-0.023999088	4.895549845
18076	14498	ENSG00000248387	processed_pseudogene	-0.022161199	4.696780371
18077	11437	GK5	protein_coding	0.00542641	2.98155707
18078	6050	ENSG00000231054	lincRNA	-0.013519824	6.205990499
18079	4874	RNA5S13	rRNA	0.001685424	5.344955343
18080	7347	WASH2P	transcribed_unprocessed_pseudogene	-0.000913381	3.080271346
18081	5092	ENSG00000233519	antisense	-0.029614331	3.272979043
18082	6142	Y_RNA	misc_RNA	-0.000973999	5.313065811
18083	17510	BOD1	protein_coding	0.004792422	6.526494068
18084	1265	MYCL-AS1	antisense	0.012021664	3.795293128
18085	9770	ENSG00000226489	processed_pseudogene	0.010827341	6.198176839
18086	7865	Y_RNA	misc_RNA	0.019234895	7.492148214
18087	18585	CLIC1	protein_coding	-0.006905305	5.605903998
18088	1470	MAST2	protein_coding	0.022863697	6.0928407
18089	10769	CEP97	protein_coding	-0.00274642	7.618989481
18090	1223	ENSG00000284632	lincRNA	-0.010426551	3.707748405
18091	13963	EIF3KP3	processed_pseudogene	0.025764715	3.030584871
18092	928	ENSG00000227050	antisense	-0.003804373	9.115877076
18093	9710	H3P11	processed_pseudogene	-0.014291352	4.652990878
18094	17596	ENSG00000239393	processed_pseudogene	0.000863644	4.244442389
18095	10170	ENSG00000230454	lincRNA	0.003063559	4.817420279
18096	14478	RNU6-582P	snRNA	0.019605587	7.223007877
18097	12484	DOK7	protein_coding	-0.006538942	4.858611285
18098	7750	COPRSP1	processed_pseudogene	0.009435231	5.003514221
18099	16243	RHOBTB3	protein_coding	0.014295915	6.828228196
18100	17299	ENSG00000253798	transcribed_unprocessed_pseudogene	-0.013131891	2.628026663
18101	7391	ENSG00000272895	antisense	-0.006186089	3.927865984
18102	17861	KU-MEL-3	lincRNA	-0.000456199	7.449951518
18103	9359	ITPR1-DT	antisense	0.00018538	3.737316767
18104	3470	ENSG00000229914	processed_pseudogene	-0.007720266	7.649713745
18105	13932	GET1P1	transcribed_processed_pseudogene	0.001781653	4.711100491
18106	7079	TBC1D8	protein_coding	0.006037196	7.486199783
18107	2041	RNU6-1102P	snRNA	0.03394144	4.132543601
18108	11846	ENSG00000213174	processed_pseudogene	-0.030298639	3.504768985
18109	7288	RPL34P8	processed_pseudogene	-0.003875297	3.357633722
18110	14786	SNX25	protein_coding	-0.010772505	4.510830354
18111	10503	ENSG00000242618	lincRNA	0.025579145	5.348170742
18112	2624	AKR7A2P1	processed_pseudogene	0.03788326	5.674568957
18113	8641	ADAM23	protein_coding	-0.022910386	4.960681637
18114	13541	IGBP1P4	processed_pseudogene	0.004494655	6.243722096
18115	6201	ENSG00000272180	lincRNA	-0.012355055	6.546832553
18116	7785	ZEB2-AS1	antisense	0.007208379	2.743430095
18117	17930	SLC35B3	protein_coding	0.004590943	4.81599574
18118	11012	MTCO1P29	unprocessed_pseudogene	0.023749292	6.25212134
18119	7184	GACAT1	lincRNA	0.006556171	4.292701417
18120	5473	RN7SL66P	misc_RNA	-0.023315912	5.412223599
18121	14609	ENSG00000251171	antisense	0.009291119	4.588194628
18122	14686	SPCS3	protein_coding	-0.002099817	3.333952135
18123	12942	N4BP2	protein_coding	-0.001173932	7.602030989
18124	12463	ENSG00000251229	processed_pseudogene	0.010621916	6.142403502
18125	2532	KCNC4-DT	antisense	0.008519205	5.923486002
18126	6567	TVP23BP2	processed_pseudogene	0.002973332	3.488547463
18127	15049	ENSG00000279125	TEC	0.013677978	5.377695217
18128	14947	ENSG00000279222	TEC	0.002640785	2.468947318
18129	7798	ENSG00000226218	lincRNA	0.00941749	6.455230892
18130	1843	ENSG00000177452	processed_pseudogene	0.010435899	5.624212606
18131	11141	CHCHD6	protein_coding	-0.006065289	4.670917412
18132	2788	PPIAL4A	protein_coding	0.000972333	7.34652713
18133	18264	HNRNPA1P1	processed_pseudogene	0.006589392	11.08023758
18134	2174	GTF2B	protein_coding	-0.035894403	5.37265361
18135	2445	NTNG1	protein_coding	-0.013855104	3.719645873
18136	7895	ATP5F1AP2	transcribed_processed_pseudogene	0.007119954	5.694826004
18137	396	CLCN6	protein_coding	0.007960299	5.501295703
18138	11722	ENSG00000248710	protein_coding	0.010851063	6.624153728
18139	17362	GLRXP3	processed_pseudogene	-0.016205149	5.698429268
18140	3632	FCGR2C	polymorphic_pseudogene	0.017780841	3.443974553
18141	1473	P3R3URF-PIK3R3	protein_coding	0.004163577	6.728702872
18142	9128	SCARNA6	scaRNA	-0.013818165	3.205159077
18143	8706	PKP4P1	unprocessed_pseudogene	-0.016001392	5.061922905
18144	2844	FAM72C	protein_coding	0.000971156	4.404334384
18145	14588	PHB1P14	processed_pseudogene	0.017890542	6.9600159
18146	12287	ENSG00000260261	transcribed_unprocessed_pseudogene	0.004176827	6.91540799
18147	3598	KLHDC9	protein_coding	-0.021409894	4.81674662
18148	2397	ENSG00000252765	scaRNA	-0.013671298	5.595480506
18149	17548	OR1X1P	unprocessed_pseudogene	-0.022213494	3.435274012
18150	16035	CMYA5	protein_coding	-0.003086221	6.273835881
18151	2402	PPIAP7	processed_pseudogene	0.005496532	6.542907762
18152	9880	ULK4	protein_coding	-0.006289263	6.015985605
18153	2230	SETSIP	protein_coding	0.000316131	1.361277647
18154	7976	ENSG00000224076	antisense	-0.009566704	7.277172649
18155	17393	RPL7P20	processed_pseudogene	-0.008830877	4.412939609
18156	3590	F11R	protein_coding	-0.001182543	6.117070416
18157	16327	ENSG00000273957	unprocessed_pseudogene	0.00178294	6.197172447
18158	13247	RPL6P10	processed_pseudogene	0.033422987	6.047499931
18159	3063	ECM1	protein_coding	-0.023321523	4.740632174
18160	10270	NEK4	protein_coding	-0.000142521	6.791697165
18161	13468	MIR548AH	miRNA	0.005856246	6.63958476
18162	9693	MESTP4	processed_pseudogene	0.000627573	0.814044436
18163	12322	LINC01063	antisense	0.017783975	5.559972622
18164	5477	ODC1	protein_coding	-0.001468034	8.835683638
18165	17158	MIR143	miRNA	-0.005327487	4.505150545
18166	14571	GK3P	protein_coding	0.000419433	3.926068051
18167	7530	FAR2P1	transcribed_unprocessed_pseudogene	-0.019037603	5.775606906
18168	3186	C1orf68	protein_coding	0.015315541	5.624850717
18169	14963	LINC01377	lincRNA	0.018013332	5.21412802
18170	12342	ENSG00000235126	lincRNA	0.016539528	5.485836135
18171	14455	MTCO1P9	unprocessed_pseudogene	0.018821261	4.600735605
18172	5619	HS1BP3	protein_coding	0.007519859	4.565970691
18173	17850	ENSG00000254821	antisense	-0.011039967	3.51188139
18174	283	RNU1-7P	snRNA	0.003292992	6.561435087
18175	17107	RN7SL791P	misc_RNA	-0.001916114	4.357999212
18176	1953	ZRANB2	protein_coding	-0.003715237	6.395787933
18177	9156	MSL3P1	transcribed_processed_pseudogene	-0.005616786	7.302323092
18178	3124	TUFT1	protein_coding	-0.007264797	6.756819244
18179	6511	NAT8B	polymorphic_pseudogene	-0.000853013	5.97998278
18180	6858	IGKV1D-16	IG_V_gene	-0.013544652	2.862113111
18181	18914	MDFI	protein_coding	-0.007685154	3.749216651
18182	6264	ENSG00000234624	processed_pseudogene	-0.023529802	5.694743665
18183	7935	OR7E89P	transcribed_unprocessed_pseudogene	0.008315209	5.383826231
18184	17656	ZNF454-DT	lincRNA	-0.013192372	6.661257831
18185	1555	MTND2P29	processed_pseudogene	0.000780707	2.246255691
18186	2542	PROK1	protein_coding	0.000173451	2.186562153
18187	6969	STARD7	protein_coding	0.001827163	4.800539748
18188	13719	TSPAN5	protein_coding	-0.005947745	5.110338239
18189	11480	ENSG00000243415	antisense	0.007805532	2.948927292
18190	18618	CYP21A1P	transcribed_unprocessed_pseudogene	-0.00454853	4.357499898
18191	13574	RPL30P5	processed_pseudogene	-0.022555816	3.429560767
18192	9076	RPL23AP26	processed_pseudogene	-0.021054184	4.511757643
18193	13871	ENSG00000273447	antisense	0.008129963	5.450803444
18194	15765	RNU6-540P	snRNA	0.000677689	3.86533032
18195	13376	ENSG00000249170	processed_pseudogene	-0.005785386	5.720258281
18196	1770	FGGY-DT	processed_transcript	-0.019022583	5.99460624
18197	17370	ENSG00000250114	unprocessed_pseudogene	-0.015168825	4.661182584
18198	10873	MIR567	miRNA	-0.0091381	8.237588688
18199	15233	ENSG00000253766	antisense	0.007571403	5.888233566
18200	970	ENSG00000233427	antisense	-0.009674848	2.664273601
18201	5471	ENSG00000206647	snoRNA	-0.004561128	6.84303842
18202	3863	PIGC	protein_coding	-0.007031152	4.14482604
18203	4162	RGS18	protein_coding	0.02666991	5.85925511
18204	16474	ENSG00000249021	lincRNA	-0.002663951	5.897677844
18205	6005	RNU6-242P	snRNA	0.013975198	6.895353213
18206	30	U6	snRNA	0.001280757	5.077373842
18207	11709	IQCJ-SCHIP1	protein_coding	0.010994626	4.421825556
18208	7165	ILRUNP1	processed_pseudogene	-0.015944008	3.677904487
18209	8880	TUBA4B	protein_coding	0.000153118	8.702961293
18210	17290	ENSG00000248544	antisense	-0.016470185	6.165858448
18211	13986	NDUFS5P5	processed_pseudogene	0.024853745	5.152692425
18212	8399	DNAJB1P1	processed_pseudogene	0.021923495	4.266293446
18213	14470	PDGFC	protein_coding	-0.001595386	5.017279288
18214	7129	ENSG00000236109	lincRNA	-0.002651774	3.673580467
18215	15548	ENSG00000248148	lincRNA	0.011223478	7.917371084
18216	15098	LINC02213	lincRNA	-0.001130891	6.424133659
18217	3443	KRT8P45	processed_pseudogene	0.013604079	6.140690137
18218	10384	ENSG00000225673	processed_pseudogene	0.001410243	3.166922004
18219	15163	ENSG00000271892	lincRNA	-0.007134908	5.542145628
18220	249	ZBTB48	protein_coding	0.004624776	3.342055445
18221	1993	SLC44A5	protein_coding	-0.027861537	4.131050299
18222	10779	RNU1-43P	snRNA	0.006894197	8.459892833
18223	14748	RNU6-335P	snRNA	0.002407786	2.497067919
18224	7306	VINAC1P	transcribed_unitary_pseudogene	-0.02641829	4.753299252
18225	14724	RN7SKP67	misc_RNA	-0.008255945	2.980604873
18226	10727	ENSG00000243089	lincRNA	0.016854785	5.884630124
18227	6962	RN7SL210P	misc_RNA	-0.000139942	0.726485767
18228	4170	RPS27AP5	protein_coding	-0.017719188	4.398352674
18229	11779	ENSG00000240033	lincRNA	0.006975976	5.754466627
18230	14976	LINC02114	lincRNA	0.010149317	4.881202218
18231	326	PIK3CD-AS2	antisense	-0.028368845	4.935020855
18232	15646	IL6ST-DT	antisense	-0.005686635	2.576720806
18233	11004	ENSG00000242613	processed_pseudogene	0.025666438	4.527932407
18234	10425	PRICKLE2-AS2	antisense	-0.013622404	3.9744819
18235	18987	YIPF3	protein_coding	-0.000281526	2.917096202
18236	18643	NOTCH4	protein_coding	0.01347663	3.73754284
18237	16893	CXXC5	protein_coding	0.005377356	4.50738814
18238	9387	ENSG00000270207	antisense	-0.009401197	6.352813651
18239	1658	MAGOH-DT	antisense	0.002688018	4.971257069
18240	12168	TPRG1	protein_coding	-0.001299166	7.560703731
18241	8047	G6PC2	protein_coding	0.003860149	4.861713935
18242	18946	ATP6V0CP3	processed_pseudogene	0.014477374	4.444529742
18243	13450	ART3	protein_coding	0.019568171	7.421729189
18244	13868	MCUB	protein_coding	-0.006315916	4.27903489
18245	285	RNU6-991P	snRNA	-0.006714649	6.445030553
18246	1734	LINC01767	lincRNA	-0.001287772	6.368466562
18247	532	ENSG00000232456	unprocessed_pseudogene	-0.019892187	3.655394118
18248	12828	ENSG00000205830	lincRNA	-6.6e-05	0.318267044
18249	3658	SH2D1B	protein_coding	-0.008227947	4.841483243
18250	9753	RNU7-110P	snRNA	0.021753367	6.215460902
18251	3593	TSTD1	protein_coding	-0.005811242	2.69906003
18252	16184	POLR3G	protein_coding	-0.002680746	2.285855775
18253	15678	ACTBL2	protein_coding	-0.007765102	3.701141921
18254	10094	SLC25A20	protein_coding	0.0152812	5.554392733
18255	5932	ENSG00000229160	lincRNA	0.004702383	7.876977483
18256	3241	S100A14	protein_coding	-0.009205968	3.234116116
18257	493	ENSG00000236045	antisense	-0.000905498	8.301140105
18258	6602	ENSG00000230968	lincRNA	0.00107465	7.207671184
18259	2005	ASB17	protein_coding	0.011161962	3.353234669
18260	12813	MTCO3P44	unprocessed_pseudogene	0.037057518	4.492016546
18261	2962	LINC02804	lincRNA	-0.015467893	5.30606148
18262	10740	LNP1	protein_coding	-0.008549621	4.273550547
18263	13553	MIR575	miRNA	-0.017001973	7.284882787
18264	7971	ENSG00000225813	processed_pseudogene	0.030002549	5.07474482
18265	10879	ENSG00000283669	unitary_pseudogene	0.026040555	4.970365705
18266	5475	ENSG00000206898	snoRNA	-0.00109781	1.392188066
18267	6584	ENSG00000230477	processed_pseudogene	6.47e-05	-0.806968989
18268	1600	RAB3B	protein_coding	-0.005561339	6.218959422
18269	15553	EMB	protein_coding	-0.009733543	3.674558121
18270	15327	RNU6-358P	snRNA	-0.005676061	5.097983733
18271	11775	RN7SKP298	misc_RNA	0.037309184	6.038655439
18272	2663	RNY1P13	misc_RNA	0.01249173	5.098660818
18273	3892	GAS5-AS1	antisense	-0.002554965	5.822772821
18274	13471	ENSG00000270244	processed_pseudogene	-0.018884574	4.837622172
18275	9111	ENSG00000237126	antisense	-0.008639113	5.86300609
18276	12861	ENSG00000249766	processed_pseudogene	-0.012268232	3.766117179
18277	3804	ENSG00000230704	lincRNA	-0.009972318	5.528653516
18278	15904	TMEM174	protein_coding	0.02231463	5.888129482
18279	14362	AK4P6	processed_pseudogene	-0.003175057	4.057140023
18280	11852	RNU1-70P	snRNA	0.013168166	6.582670097
18281	3721	FAM78B-AS1	antisense	0.014654278	4.886771353
18282	16322	MTCO2P22	processed_pseudogene	-0.00086978	4.476330492
18283	2892	CD160	protein_coding	-0.000131582	9.729543703
18284	3488	OR6P1	protein_coding	-0.021146191	5.505924649
18285	18938	ENSG00000214732	protein_coding	-0.025113336	3.967822428
18286	14964	LINC01019	lincRNA	0.00970401	6.852978843
18287	18906	RPL32P15	processed_pseudogene	-0.003496567	5.962385708
18288	5335	ENSG00000280360	TEC	-0.006385134	7.246483061
18289	11814	ENSG00000269889	antisense	-0.00925771	7.403468988
18290	3538	VSIG8	protein_coding	0.012128233	8.682010271
18291	61	NOC2L	protein_coding	0.008752844	3.170795852
18292	12812	MTND3P5	unprocessed_pseudogene	0.010287376	2.738590749
18293	6270	RPS29P10	processed_pseudogene	-0.002557266	4.694037862
18294	4778	H3-3A	protein_coding	-0.00667582	5.107387875
18295	568	ENSG00000282740	lincRNA	-0.021936819	3.950294108
18296	304	ENSG00000232663	processed_pseudogene	0.021690166	5.006485073
18297	9341	ENSG00000225044	lincRNA	-0.003886701	2.80388593
18298	3250	MIR8083	miRNA	-0.021351358	5.695117323
18299	7073	ENSG00000228488	lincRNA	-0.009527602	6.886342395
18300	17277	APOOP1	processed_pseudogene	0.001004943	4.926825668
18301	7981	ENSG00000238570	snoRNA	0.021897463	6.401149376
18302	1353	SLC2A1	protein_coding	-0.000586787	7.683218392
18303	894	ENSG00000243659	processed_pseudogene	-0.003268668	5.065912954
18304	9286	ANO7	protein_coding	0.0003592	2.063169965
18305	14519	RPS14P7	processed_pseudogene	0.000399859	6.659291484
18306	10015	ENSG00000206549	protein_coding	-0.011550558	5.274581054
18307	18586	MSH5	protein_coding	-0.007052736	3.959227269
18308	1404	ENSG00000233514	processed_pseudogene	0.004721559	4.351555295
18309	2851	DRD5P2	processed_pseudogene	-0.000191381	2.166860729
18310	7855	MIR4773-1	miRNA	0.002527224	6.699209334
18311	5820	ENSG00000225943	processed_pseudogene	-0.009790758	3.158597709
18312	3552	KCNJ9	protein_coding	0.008409218	4.155278471
18313	17560	BRCC3P1	processed_pseudogene	-0.008547861	6.382938636
18314	481	KAZN	protein_coding	0.014831514	5.866892312
18315	15017	ENSG00000251250	transcribed_unprocessed_pseudogene	0.005058875	2.995309713
18316	13299	ENSG00000250376	unprocessed_pseudogene	-0.009981606	5.759462261
18317	641	PLA2G2A	protein_coding	-0.021477496	4.835453346
18318	10093	PRKAR2A-AS1	antisense	-0.00542253	3.779625594
18319	18979	ENSG00000226558	processed_pseudogene	-0.000795327	4.72285632
18320	3527	OR10J6P	unprocessed_pseudogene	-0.020546758	5.861799793
18321	3185	LCE4A	protein_coding	0.008266909	2.979822181
18322	15301	UBL5P1	processed_pseudogene	0.003044518	4.747645052
18323	17297	SOX30	protein_coding	0.004038422	5.201711001
18324	17274	RNU6-556P	snRNA	0.005314363	6.22796456
18325	12761	KCNIP4	protein_coding	0.020207767	6.323853001
18326	6102	RPL36AP15	processed_pseudogene	-0.001033339	5.150923141
18327	7069	HMGN2P22	processed_pseudogene	-0.020617579	6.44028832
18328	3803	SELE	protein_coding	0.012094331	5.647578925
18329	16740	ENSG00000273345	processed_transcript	-0.011208263	2.388682315
18330	5827	LCLAT1	protein_coding	-0.004364621	5.765911609
18331	3616	MPZ	protein_coding	-0.007476741	5.75430222
18332	17047	ENSG00000280047	TEC	-0.001338144	5.610844539
18333	17489	ENSG00000253785	processed_pseudogene	-0.009776533	5.379874633
18334	248	TAS1R1	protein_coding	-0.003123014	7.240949771
18335	3383	MIR6738	miRNA	0.001741417	6.782051996
18336	7128	ENSG00000231626	lincRNA	-0.005628325	4.433137344
18337	582	MFAP2	protein_coding	0.015976671	7.182280946
18338	13908	ENSG00000240459	processed_pseudogene	0.007557627	4.094458453
18339	1462	CCDC17	protein_coding	0.012067824	7.404095405
18340	7333	PSD4	protein_coding	-0.010774841	3.085215396
18341	14453	MTATP6P9	unprocessed_pseudogene	-0.030395771	5.344268321
18342	9548	RNU6-454P	snRNA	-0.024225983	3.048889517
18343	3404	CCT3	protein_coding	0.016407397	5.136064211
18344	3255	ENSG00000243613	antisense	0.011693953	4.248738605
18345	3337	TRIM46	protein_coding	-0.003177954	8.794239102
18346	9127	SCARNA5	scaRNA	0.021371179	4.58302349
18347	18055	RNU6-190P	snRNA	0.004826029	5.486465759
18348	2018	ENSG00000226084	processed_pseudogene	0.003488221	6.650172802
18349	3405	TSACC	protein_coding	0.002651859	8.224979033
18350	9630	RNU6-788P	snRNA	0.005011658	3.345056546
18351	17430	DOCK2	protein_coding	0.0036884	6.155502508
18352	12495	ENSG00000253917	processed_transcript	-0.018501162	3.781572603
18353	2390	EXTL2	protein_coding	-0.020918494	6.315689151
18354	3629	RPS23P10	unprocessed_pseudogene	-0.003670545	6.993099064
18355	3223	S100A9	protein_coding	-0.008164907	5.138312137
18356	7183	LINC01886	lincRNA	-0.007800831	4.552548401
18357	13661	GPRIN3	protein_coding	0.003870991	2.492810496
18358	8249	ENSG00000270956	antisense	-0.012457362	6.622780872
